frame_ID,person_ID,head_center_x,head_center_y,head_width,head_height,body_center_x,body_center_y,body_width,body_height,left_shoulder_x,left_shoulder_y,left_shoulder_vec_x,left_shoulder_vec_y,left_upper_arm_length,left_elbow_vec_x,left_elbow_vec_y,left_lower_arm_length,right_shoulder_x,right_shoulder_y,right_shoulder_vec_x,right_shoulder_vec_y,right_upper_arm_length,right_elbow_vec_x,right_elbow_vec_y,right_lower_arm_length,left_hip_x,left_hip_y,left_hip_vec_x,left_hip_vec_y,left_upper_leg_length,left_knee_vec_x,left_knee_vec_y,left_lower_leg_length,right_hip_x,right_hip_y,right_hip_vec_x,right_hip_vec_y,right_upper_leg_length,right_knee_vec_x,right_knee_vec_y,right_lower_leg_length
937,person_00,178.29,72.8773,8.469999999999999,2.053200000000004,174.602,129.6402,52.84,80.1876,199.1,89.4715,0.46956462490050505,0.8828981045636286,49.910062975816814,0.033725361339819133,-0.9994311381993752,30.333255430302895,146.26,90.5293,0.17849801431028464,0.9839402720121204,43.70356740461813,0.555635497465068,-0.8314260002891095,35.269524876300785,201.038,168.763,-0.10815467619941595,0.994134078490522,81.67007022159342,-0.09885646867031726,0.9951017026425161,78.62914895253539,168.8,170.703,0.08279156123605512,0.9965668855566577,82.460094942948,-0.08080625691782493,0.9967298274070715,72.63051431733086
937,person_01,-1,-1,-1,-1,363.397,220.115,-65.55799999999999,214.208,332.079,106.174,-0.18450530334906332,0.9828315181332303,116.42483771515421,-0.3855214674325142,0.9226988664503066,96.44858494555534,397.637,120.823,-1,-1,0,-1,-1,0,309.602,320.374,-1,-1,0,-1,-1,0,376.128,321.35,-1,-1,0,-1,-1,0
938,person_00,188.814,60.0394,4.532000000000011,1.2948000000000093,174.598,129.1332,53.77799999999999,79.2436,200.018,87.5756,0.4478147963109148,0.8941263379439249,50.29087959023982,0.030486797082377354,-0.9995351695681638,34.27713305455986,146.24,90.5352,0.15453650657902857,0.9879870789308685,44.52669568068125,0.5045494776290087,-0.8633827798979398,32.892710697052614,201.024,167.796,-0.10674296027562015,0.9942866490261234,82.61903152421966,-0.09879618142483478,0.9951076899189711,78.64676435810945,168.791,169.719,0.08192860269962282,0.9966382011842047,83.43850346213074,-0.08080293027051719,0.9967300970973527,72.63350450721761
938,person_01,-1,-1,-1,-1,363.399,226.4765,-65.56200000000001,226.92899999999997,332.084,106.179,-0.18449961217678612,0.9828325865103453,116.4175888858724,-0.393891882070816,0.9191567794662183,96.84637266309977,397.646,120.825,-1,-1,0,-1,-1,0,308.624,324.285,-1,-1,0,-1,-1,0,371.258,346.772,-1,-1,0,-1,-1,0
939,person_00,188.784,64.1175,18.28200000000001,3.681699999999992,173.644,129.1457,52.82599999999999,79.25259999999999,199.073,88.5007,0.48736241006651754,0.8731997945797717,48.24130772989058,0.11583196658446078,-0.993268823389306,33.47089852931946,146.247,91.4566,0.15319272334235948,0.9881963314619983,44.54519673724654,0.46044039887561594,-0.887690621265801,34.10647727338606,201.028,168.748,-0.10699445218179622,0.9942596176061449,82.6584913484392,-0.09859823115380324,0.9951273229156866,78.62210010550469,168.792,169.732,0.08087411936790612,0.9967243233795721,84.35331417911213,-0.08203241099369522,0.9966296621847865,71.72774673722856
939,person_01,-1,-1,-1,-1,363.402,227.4485,-65.54500000000002,228.88899999999995,332.094,106.175,-0.183174280168132,0.9830804560588552,117.38001634435052,-0.39757877598257296,0.9175680448273027,95.9558263785999,397.639,120.815,-1,-1,0,-1,-1,0,307.655,329.178,-1,-1,0,-1,-1,0,372.195,345.802,-1,-1,0,-1,-1,0
940,person_00,187.516,63.0149,15.355999999999995,-1.9196000000000026,174.628,129.61115,52.79900000000001,80.2277,200.031,86.5918,0.46410222050844446,0.8857816485563083,48.57766027342198,0.14882800623290016,-0.9888630969758856,32.67530166593723,147.232,90.5479,0.13154603207698912,0.9913100632217953,44.349494301626486,0.46051085190310215,-0.8876540741074077,31.947129886736302,201.039,168.754,-0.11649949491259264,0.9931907509059429,83.69993369770373,-0.0907895430636184,0.9958701014039429,75.66950739234397,168.798,169.746,0.08076970564270995,0.9967327899945853,84.33855176015295,-0.08190228077907677,0.9966403646266717,71.74403379375879
940,person_01,-1,-1,-1,-1,363.397,216.197,-65.55399999999997,206.394,332.081,106.17,-0.1830848430333642,0.9830971163885328,117.38819906617532,-0.397541335599854,0.9175842666967893,95.94977071363951,397.635,120.809,-1,-1,0,-1,-1,0,311.569,316.458,-1,-1,0,-1,-1,0,376.136,324.285,-1,-1,0,-1,-1,0
941,person_00,188.587,57.4855,15.402999999999992,-2.1463000000000036,175.559,129.1488,51.81299999999999,79.2464,200.027,87.568,0.4958749100529796,0.868393962196853,47.31838519011401,0.1552310710335488,-0.9878781881313998,31.746221727317398,148.214,91.461,0.09252843111393354,0.9957100428516296,42.257281928680655,0.47291169138110123,-0.8811098297914205,31.029048905823725,201.022,168.746,-0.10816439547083899,0.9941330210552448,81.68122200971285,-0.10017537102730209,0.9949697960438509,77.68376518295182,168.777,169.727,0.08191947123102172,0.9966389517940936,83.42339003540914,-0.07973064372578192,0.9968164447134049,73.61034259531738
941,person_01,-1,-1,-1,-1,363.399,219.13049999999998,-64.59200000000004,212.263,332.092,107.111,-0.19092269326515282,0.981605075983402,117.59209770218403,-0.3929262753359684,0.9195699767557675,94.6996989910739,396.684,119.849,-1,-1,0,-1,-1,0,310.589,320.37,-1,-1,0,-1,-1,0,376.12,325.262,-1,-1,0,-1,-1,0
942,person_00,189.164,62.5456,16.930999999999983,6.511800000000008,175.569,128.6508,51.81100000000001,78.24039999999998,200.019,88.5119,0.5053811164929057,0.8628962435266386,46.4738377305985,0.15116846071502787,-0.9885080153873558,32.60600773921887,148.208,91.4539,0.09378153364355608,0.9955928002689968,41.29810901494158,0.4645925392217177,-0.8855245747575369,23.22465190266584,200.08,167.755,-0.09669971979321222,0.9953136009278253,81.6134733055762,-0.0964662210199896,0.9953362588603524,80.55669557522825,168.775,167.788,0.08005352302585013,0.9967905664938598,85.34290237037874,-0.07991847981472001,0.9968014027799641,73.63753682056456
942,person_01,-1,-1,-1,-1,363.402,220.5905,-64.57,215.21499999999997,332.096,106.187,-0.17274127512493395,0.9849672339058857,113.16924681643862,-0.399740905555486,0.9166281734845815,100.32748573546533,396.666,118.871,-1,-1,0,-1,-1,0,309.609,321.352,-1,-1,0,-1,-1,0,375.158,322.328,-1,-1,0,-1,-1,0
943,person_00,171.084,57.9922,15.745000000000005,14.313299999999998,175.578,129.1278,51.80799999999999,79.21839999999999,200.021,88.5,0.5146277203461808,0.8574137329500229,45.68739512163065,0.21196217529259234,-0.9772778705389948,32.062324283183216,148.213,90.5339,0.06879866967616773,0.997630564412894,42.12290751610101,0.4823552218815708,-0.8759757073821058,22.336235851190313,200.081,167.78,-0.09676681725186206,0.995307079789421,81.58788543650338,-0.09643009354204722,0.9953397596094873,80.57650588726217,168.775,168.757,0.08104655857679156,0.9967103166632011,84.38359530738187,-0.08003400835220262,0.9967921335499591,73.63119905311876
943,person_01,-1,-1,-1,-1,363.419,218.1575,-65.531,210.29699999999997,332.12,106.183,-0.18332332177062113,0.9830526739168076,117.36095436302485,-0.39760919195314526,0.9175548651030994,95.98118145240763,397.651,120.795,-1,-1,0,-1,-1,0,309.626,319.394,-1,-1,0,-1,-1,0,372.214,343.843,-1,-1,0,-1,-1,0
944,person_00,176.254,66.3804,16.450000000000017,16.832600000000006,175.562,129.124,52.783000000000015,79.24,200.025,87.547,0.5055213620357647,0.8628140892020165,46.50248587978926,0.20091762452886763,-0.9796081401017842,33.95919106648449,147.242,90.5247,0.04757404734388435,0.9988677139738386,41.114853774396416,0.5637931233660332,-0.8259160453975773,22.50470868507298,200.088,167.784,-0.09687963855533158,0.9952961045002578,81.58577094077128,-0.09637099809555741,0.9953454830992432,80.57403319928824,168.777,168.769,0.08098931394962876,0.9967149698012812,84.36915522274711,-0.08008364828840658,0.9967881466373979,73.63550644899512
944,person_01,-1,-1,-1,-1,363.416,214.73700000000002,-65.53899999999999,203.448,332.115,106.185,-0.17823267425736472,0.9839883707783685,115.27067124815403,-0.3986042771368978,0.9171230180560137,98.14495790411239,397.654,120.799,-1,-1,0,-1,-1,0,311.576,313.524,-1,-1,0,-1,-1,0,378.07,309.606,-1,-1,0,-1,-1,0
945,person_00,174.366,64.9205,18.826999999999998,-3.0711000000000013,175.548,129.61275,53.740999999999985,80.2145,200.021,87.5394,0.5299288566221564,0.8480421020911248,46.174122609531,0.16942165827989775,-0.9855436579399663,34.747623531545294,146.28,91.4602,0.04898803302393631,0.9987993655486799,39.172832251957495,0.5881087189588345,-0.8087818832569127,21.715372665464443,200.087,168.744,-0.10781451242323443,0.994171026992308,81.66804080544604,-0.0853081201601229,0.9963546179120896,80.49644028154289,168.757,169.745,0.08196678594626279,0.9966350615955869,83.39963463349225,-0.09208063053701308,0.9957515540936436,73.70714080060354
945,person_01,-1,-1,-1,-1,363.418,215.2255,-65.541,204.423,332.118,106.173,-0.18331382231460266,0.9830544453632313,117.39431172335395,-0.3891354290235309,0.9211805566112827,95.5708404483292,397.659,120.81,-1,-1,0,-1,-1,0,313.52,311.571,-1,-1,0,-1,-1,0,378.092,310.587,-1,-1,0,-1,-1,0
946,person_00,175.124,64.7782,20.887999999999977,-8.816500000000005,175.573,129.1163,52.79400000000001,79.26339999999999,200.026,86.595,0.530561542348786,0.8476464179010473,46.16429583563471,0.16879002577111715,-0.9856520315000551,34.753238369395156,147.232,90.5214,0.025060099592370016,0.9996859463893749,39.14589390932337,0.6290030611243593,-0.777402822927847,20.19545020542994,200.102,167.79,-0.10672200389366523,0.9942888986028761,82.62588480615503,-0.08531234401559748,0.9963542562555571,80.49245486379452,168.764,168.769,0.0809383891970911,0.9967191064458332,84.37281823549573,-0.09205722908365407,0.9957537178305886,73.71501475276254
946,person_01,-1,-1,-1,-1,363.433,214.251,-65.56799999999998,202.464,333.065,106.177,-0.1897007655031663,0.9818419524381267,118.51296403769506,-0.40099927221877235,0.9160783720184725,95.06501044022454,398.633,120.84,-1,-1,0,-1,-1,0,314.496,311.573,-1,-1,0,-1,-1,0,378.096,309.611,-1,-1,0,-1,-1,0
947,person_00,174.97,64.8189,4.3489999999999895,-9.785000000000004,175.579,129.115,52.81299999999999,79.23800000000001,200.047,86.5963,0.5303837221824355,0.8477576937096504,46.130752088926535,0.16924865288256594,-0.9855733831112915,34.7476916349849,147.234,90.5374,-0.025319270825005635,0.9996794158753545,39.14014770999209,0.6581747967010855,-0.7528651519279431,20.825774655459984,200.103,167.775,-0.10689632696561653,0.9942701721771905,82.63146406182089,-0.08520629488020384,0.9963633309755974,80.4987473008121,168.765,168.754,0.08089224647725728,0.9967228523816752,84.37149785324425,-0.09222684867740782,0.9957380219631238,73.73124092947307
947,person_01,-1,-1,-1,-1,363.435,220.0915,-67.464,212.29700000000003,332.132,107.117,-0.18349447937030294,0.983020740391891,117.40952683662427,-0.4023060859920384,0.9155052229090596,97.2468509978601,399.596,121.771,-1,-1,0,-1,-1,0,310.604,317.44,-1,-1,0,-1,-1,0,372.241,339.936,-1,-1,0,-1,-1,0
948,person_00,175.149,65.0452,21.135999999999996,-8.671300000000002,175.586,128.6285,52.81899999999999,78.281,200.065,86.5978,0.5207985854112498,0.8536795847586148,46.966333406388024,0.1602107871883627,-0.9870828251309436,36.664197855128364,147.246,90.5305,-0.02374192260487446,0.9997181208275782,42.035348889357394,0.5941547265603819,-0.8043507698174709,23.083212817976623,200.098,167.746,-0.10920552675493778,0.9940191914274977,80.75598609391133,-0.0843073371686189,0.9964397989339531,81.45198544541438,168.774,168.729,0.08156073715040292,0.9966683732092048,83.447014308482,-0.09101990361757686,0.9958490734772247,74.67597448309598
948,person_01,-1,-1,-1,-1,363.442,219.6035,-67.46300000000002,211.31899999999996,332.135,107.119,-0.18353057905084944,0.9830140011989961,117.42457366752498,-0.4023546683622339,0.9154838725215846,97.24256502170226,399.598,120.85,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,376.126,318.415,-1,-1,0,-1,-1,0
949,person_00,175.895,63.2644,19.869,-14.535199999999996,175.574,129.1215,52.83500000000001,79.283,200.067,86.5705,0.5498752378828432,0.8352468035037828,48.016346583741665,0.1336505269169397,-0.9910285246423659,36.483208203363915,147.232,90.522,-0.04323510605029201,0.9990649256203623,44.01515744604352,0.5444699472309107,-0.8387803506057885,23.261155302349025,201.019,167.795,-0.11917801974396829,0.9928729020423039,81.75165203223725,-0.08524012666939046,0.9963604371939837,80.50199205609759,168.763,169.735,0.08168972442833776,0.9966578093422147,83.38870093723727,-0.09211452816523964,0.9957484188794353,73.72344119070948
949,person_01,-1,-1,-1,-1,363.436,220.6065,-67.45799999999997,215.18099999999998,332.132,107.119,-0.18354649100672935,0.9830110302733721,117.41984214348103,-0.4022667779135131,0.9155224952927591,97.24392405183984,399.59,120.827,-1,-1,0,-1,-1,0,309.613,321.348,-1,-1,0,-1,-1,0,376.136,314.505,-1,-1,0,-1,-1,0
950,person_00,193.57,48.5124,17.381,22.781,174.636,128.62825,53.75400000000002,78.30149999999999,200.037,85.6153,0.5735748899156902,0.8191531271125101,47.76359718959616,0.11351895038329413,-0.9935358312128834,34.48763388651069,146.283,90.5191,-0.02147560342276307,0.9997693726343232,44.98127391270729,0.5432672953969685,-0.8395597928391182,23.297923705772572,200.089,167.743,-0.10785401681752478,0.9941667420791771,81.68448667892821,-0.08620219542849356,0.9962776628547424,79.55713849177835,168.747,168.756,0.08193055995235149,0.9966380402863891,83.43651018588925,-0.09107941880005488,0.995843632038205,74.62717801176726
950,person_01,-1,-1,-1,-1,363.432,217.66049999999998,-66.51300000000003,209.33499999999998,333.078,106.159,-0.18981415386158634,0.9818200379875174,118.53699812294893,-0.40211306864130986,0.9155900174356802,97.2487667016914,399.591,120.827,-1,-1,0,-1,-1,0,309.629,318.412,-1,-1,0,-1,-1,0,372.233,339.939,-1,-1,0,-1,-1,0
951,person_00,191.54,48.3383,20.07499999999999,-5.229399999999998,174.635,128.6183,53.760999999999996,78.2894,200.041,84.6506,0.587014166070598,0.8095766602567298,48.32081002383963,0.08568610597036963,-0.9963221824508549,34.35796231676145,146.28,90.5218,-0.02267787094518244,0.9997428240149532,44.97776720158527,0.46861332273803324,-0.8834033924275027,18.802282334865627,200.086,166.789,-0.10779147869719674,0.9941735246526492,81.70404661337162,-0.08425978753891604,0.9964438208970421,81.43861028406613,168.737,168.743,0.0820080146869776,0.9966316699398531,83.44306378004107,-0.09214640458043151,0.9957454695467609,73.71964246386439
951,person_01,-1,-1,-1,-1,363.421,225.9685,-66.5,225.97299999999998,332.133,106.16,-0.18346309345816336,0.9830265984899702,117.40780989780875,-0.3950988330171281,0.9186386189076221,99.01826259837122,398.633,120.805,-1,-1,0,-1,-1,0,309.618,319.396,-1,-1,0,-1,-1,0,372.217,344.819,-1,-1,0,-1,-1,0
952,person_00,193.203,59.9384,15.052999999999997,-4.746500000000005,175.59,128.13435,52.83000000000001,77.3293,200.084,84.6514,0.5995650102610568,0.8003260575981885,48.85708721935847,0.05879700248189535,-0.998269959729904,34.32147753827041,147.254,90.513,-0.04473460950754139,0.9989989062617676,45.02107031157744,0.4501979813636235,-0.8929287639986285,17.54339274484842,200.102,165.824,-0.1078677137057429,0.9941652560514754,81.69265572865163,-0.08538880635219016,0.996347706250056,80.47893270291304,168.736,167.778,0.0820138920566712,0.9966311863019923,83.43708399147229,-0.09088588667429123,0.9958613134384866,74.67606080933835
952,person_01,-1,-1,-1,-1,363.426,211.29500000000002,-65.56599999999997,196.636,333.069,106.164,-0.18621027565966541,0.9825099150841946,115.4716082333662,-0.3853276347186503,0.9227798296029939,96.48672103973685,398.635,120.792,-1,-1,0,-1,-1,0,314.505,308.638,-1,-1,0,-1,-1,0,377.112,307.657,-1,-1,0,-1,-1,0
953,person_00,196.661,45.5859,22.280999999999977,1.3926000000000016,175.597,127.67589999999998,51.875999999999976,78.26219999999999,200.087,84.6186,0.6188022197107157,0.7855468241175004,47.380243745257374,0.08965711717884378,-0.9959726910609442,32.4904490759977,148.211,90.4894,-0.08768322296394333,0.9961484088280498,44.181770115738914,0.5537165439695547,-0.8327052233139962,21.122720871137787,200.102,166.773,-0.10915778592675335,0.9940244351984356,80.74549996749046,-0.08429308484389701,0.996441004699977,81.45389402600712,168.732,167.784,0.08114334372904208,0.9967024419396546,84.36921237631653,-0.09091371599448801,0.9958587732425084,74.6642013886173
953,person_01,-1,-1,-1,-1,363.431,215.1965,-64.56199999999995,204.483,333.088,106.134,-0.18621088033780459,0.982509800482326,115.49808454255853,-0.39866241103713485,0.9170977494389889,98.16074682886232,397.65,119.853,-1,-1,0,-1,-1,0,312.547,312.546,-1,-1,0,-1,-1,0,376.132,311.57,-1,-1,0,-1,-1,0
954,person_00,175.93,63.6209,0.5240000000000009,-6.026999999999994,175.612,127.67645,50.903999999999996,78.25910000000002,200.091,84.6282,0.6190937407470434,0.7853170952983466,47.36277896238775,0.08700661121076304,-0.9962077341627192,33.39976077174805,149.187,90.4853,-0.10983519335718848,0.9939498127673192,44.30273987114117,0.5064787359177738,-0.8622524514683237,19.295972973654376,200.101,166.776,-0.10915106735615877,0.9940251729684774,80.75047009151092,-0.08331561633018161,0.9965232100034209,82.40952059683391,168.734,167.781,0.08194230542621482,0.9966370746572881,83.42455053519917,-0.08972363190844812,0.9959667011889289,75.60995755189921
954,person_01,-1,-1,-1,-1,363.439,217.161,-65.51799999999997,208.38199999999998,333.1,106.142,-0.18495367131866666,0.9827472408843214,116.45619060402072,-0.3986679757711508,0.9170953304289218,98.12175137552327,398.618,120.806,-1,-1,0,-1,-1,0,311.568,312.548,-1,-1,0,-1,-1,0,374.182,321.35,-1,-1,0,-1,-1,0
955,person_00,177.77,64.5361,-0.6550000000000011,-2.227099999999993,175.623,127.6714,51.828,78.2532,201.017,84.6317,0.6195008786750771,0.7849959626143355,47.36877865736039,0.060417881286204726,-0.9981731711586352,32.391072946260984,149.189,90.4771,-0.10967582985259425,0.9939674101026374,44.28505356675095,0.5330670104389165,-0.8460730242607408,21.948460082657295,200.099,166.772,-0.10910212180545888,0.9940305463201556,80.75003358513233,-0.08438853620565546,0.9964329254681755,81.45656162642764,168.741,167.765,0.08194426333150222,0.9966369136787265,83.42255726121086,-0.08980965697236203,0.9959589477054297,75.62661109027694
955,person_01,-1,-1,-1,-1,363.437,215.21800000000002,-66.524,204.434,333.073,106.164,-0.19110570696680976,0.98156946201719,117.5841389388892,-0.3941099838283346,0.919063284353602,96.83337536717389,399.597,120.839,-1,-1,0,-1,-1,0,312.552,310.595,-1,-1,0,-1,-1,0,376.141,311.574,-1,-1,0,-1,-1,0
956,person_00,178.17,64.5346,-0.5240000000000009,-17.0287,175.634,127.66489999999999,51.82900000000001,78.24819999999998,201.023,84.6247,0.6194057455248303,0.7850710301691365,47.37443947204018,0.06039828874190245,-0.9981743568721096,32.385023495591284,149.194,90.4813,-0.11318025506830827,0.9935744712212934,43.32911245906152,0.49210676061132425,-0.8705348563731545,17.97171001880456,201.014,165.826,-0.11888341531578558,0.9929082201104261,81.78600836940267,-0.08423128097259248,0.9964462310158617,81.44242757310221,168.746,167.754,0.08197622013329484,0.9966342856497851,83.43883127177659,-0.09080854379027138,0.9958683689999851,74.69561471733127
956,person_01,-1,-1,-1,-1,364.361,214.73450000000003,-66.52600000000001,203.44700000000003,333.087,106.17,-0.19119679373977289,0.9815517235803881,117.56996317937673,-0.3752997155208656,0.9269035136032,93.91160862215064,399.613,121.772,-1,-1,0,-1,-1,0,315.472,307.654,-1,-1,0,-1,-1,0,377.103,311.568,-1,-1,0,-1,-1,0
957,person_00,255.842,88.3799,59.835999999999984,53.98259999999999,270.531,248.46949999999998,149.68599999999998,182.907,348.746,154.09,0.05304108157485576,0.9985923310667719,129.29600597079556,-0.26635265155851123,0.9638756481039191,77.1458436015836,199.06,159.936,-0.08320443109877547,0.9965324995430551,94.23776950883335,0.050642901925748274,0.9987168249731948,39.17627001132191,300.8,342.876,-1,-1,0,-1,-1,0,233.313,333.092,-1,-1,0,-1,-1,0
958,person_00,255.836,88.3762,59.82900000000001,53.976600000000005,270.523,248.96249999999998,149.69599999999997,183.88499999999996,348.756,154.098,0.06015868431974119,0.9981888261751468,129.3412595036866,-0.27765995694489076,0.9606794201550075,77.40042977916856,199.06,159.941,-0.08331590768318005,0.9965231856444323,94.25570960424626,0.052567081389157146,0.9986173951790674,38.17978755834032,302.773,343.853,-1,-1,0,-1,-1,0,236.254,337.973,-1,-1,0,-1,-1,0
959,person_00,254.646,89.0382,60.18099999999998,53.9666,271.463,248.9545,149.691,181.937,348.76,154.101,0.060147919202641585,0.9981894749072404,129.33115730557736,-0.2776716032600752,0.9606760540072702,77.40798752066871,199.069,159.952,-0.08328351088858447,0.9965258936997429,94.22033144709266,0.02785363218836068,0.9996120123197376,37.19443098099497,302.758,341.899,-1,-1,0,-1,-1,0,236.238,336.023,-1,-1,0,-1,-1,0
960,person_00,254.394,88.8825,60.37099999999998,53.773399999999995,271.458,247.501,149.66700000000003,178.998,348.744,155.063,0.06027682204709465,0.9981816992531484,129.35320302566922,-0.2811041125416014,0.9596772780014116,76.46633059065935,199.077,159.951,-0.08432489758628721,0.9964383130164467,93.27019925463868,0.02990102927175011,0.9995528642590595,34.246312750426135,301.782,339.941,-1,-1,0,-1,-1,0,232.348,331.136,-1,-1,0,-1,-1,0
961,person_00,254.358,89.2072,60.656000000000034,54.02640000000001,271.489,247.9705,149.68900000000002,178.065,349.713,156.021,0.052674851158584515,0.9986117163619808,130.2898793076423,-0.3002762012578304,0.9538522961958874,74.89104999263931,200.024,159.949,-0.09594091858562566,0.995387030325866,91.38957734884212,-0.0007181128347812804,0.999999742156945,36.206009335468046,301.807,340.921,-1,-1,0,-1,-1,0,231.361,330.15,-1,-1,0,-1,-1,0
962,person_00,254.76,89.2003,60.434,54.522400000000005,272.437,246.526,150.662,177.044,350.692,156.026,0.04543503289275179,0.9989672956538842,129.26148890137384,-0.29657509779959595,0.95500953469856,75.82227964127695,200.03,159.937,-0.09442641392542037,0.9955318439674268,93.35311628970935,-0.028586376107150976,0.9995913260433288,33.26759559992278,303.736,338.962,-1,-1,0,-1,-1,0,230.368,328.198,-1,-1,0,-1,-1,0
963,person_00,254.034,89.5255,60.624000000000024,53.99849999999999,271.489,246.017,150.65399999999997,174.138,350.691,156.044,0.04583729091024077,0.9989489189953659,128.27983249521338,-1,-1,0,200.037,159.93,-0.09648289414225164,0.9953346427900192,91.42553276847775,-0.06133769421530599,0.9981170709232208,31.351031769305457,303.733,337.003,-1,-1,0,-1,-1,0,232.345,320.371,-1,-1,0,-1,-1,0
964,person_00,254.518,89.5316,60.359999999999985,54.0586,272.441,246.5075,150.649,175.135,350.7,156.039,0.046193773592793676,0.9989324978602196,127.28988222164399,-0.28943722087867846,0.9571969991438686,77.69560504944923,200.051,159.925,-0.09753620575551801,0.9952319772629984,90.43821144848009,-0.15316417674476007,0.9882007564063588,31.69801257176858,302.781,339.931,-1,-1,0,-1,-1,0,231.37,328.199,-1,-1,0,-1,-1,0
965,person_00,254.702,89.8539,60.24000000000001,53.620200000000004,274.396,248.4715,151.602,179.029,351.67,156.047,0.03831210556493791,0.9992658217747573,128.2101290850298,-0.2931502710701953,0.9560663777016065,76.77291212400371,200.068,159.939,-0.09571426303086979,0.9954088505998213,92.37912637062554,-0.028389106087537492,0.9995969481023591,33.287416556410626,305.706,342.875,-1,-1,0,-1,-1,0,242.112,338.947,-1,-1,0,-1,-1,0
966,person_00,254.562,89.6949,60.343999999999994,53.74960000000001,275.351,249.462,151.592,182.91600000000003,351.67,156.038,0.03826839202404148,0.9992674968054821,128.22592590034202,-0.2930732677462863,0.9560899851648451,76.76578683892973,200.078,159.934,-0.09688082991810262,0.9952959885352597,91.4009511219659,-0.18266456173965373,0.9831752935689851,31.867155536696394,308.617,346.779,-1,-1,0,-1,-1,0,240.17,340.909,-1,-1,0,-1,-1,0
967,person_00,254.754,90.3418,59.59800000000001,53.3417,275.362,250.92399999999998,150.62,183.888,351.675,157.979,0.03816001913382143,0.9992716412165944,128.2494115853948,-0.28856997793869604,0.9574588073815292,74.60582058391961,201.055,159.944,-0.11048603824234123,0.9938776762527226,88.59037898101577,-0.17889616586403187,0.9838679595551166,32.81232983193969,312.555,347.757,-1,-1,0,-1,-1,0,247.016,342.878,-1,-1,0,-1,-1,0
968,person_00,255.197,90.6583,59.34699999999998,54.5351,275.36,248.964,149.648,179.984,351.676,157.984,0.03856017619556787,0.9992562798460497,127.25564258609515,-1,-1,0,202.028,159.941,-0.1211315897690285,0.9926364581053971,88.70518434116462,-0.19057520141860554,0.9816725994975402,30.906434605110984,309.624,341.889,-1,-1,0,-1,-1,0,238.21,339.943,-1,-1,0,-1,-1,0
969,person_00,254.968,90.58,59.22799999999998,54.1058,274.402,249.93200000000002,147.712,181.97600000000003,351.671,157.989,0.03825971022982286,0.999267829249561,128.22888543928005,-1,-1,0,203.959,159.926,-0.1308588758452465,0.9914010059569832,89.81431274023089,-0.09582566560287233,0.9953981323127779,30.4511320807618,307.643,345.805,-1,-1,0,-1,-1,0,230.383,339.926,-1,-1,0,-1,-1,0
970,person_00,255.248,90.4516,59.203,54.4283,275.369,247.0105,148.676,178.017,351.679,157.019,0.038542061984193875,0.9992569786886688,127.26355953689176,-0.2931912274739514,0.9560538186380082,76.75195534968476,203.003,158.969,-0.11989787882467551,0.9927862300885038,81.7779271503014,-0.16455341379624178,0.9863681736593101,35.70269290963916,301.784,339.94,-1,-1,0,-1,-1,0,239.189,335.042,-1,-1,0,-1,-1,0
971,person_00,255.095,90.6464,59.48100000000002,54.01449999999999,276.319,248.9655,146.74699999999999,179.993,351.674,157.973,0.038540851513077734,0.999257025376678,127.26755656489992,-0.30812560421877405,0.9513456848195692,76.1248000128736,204.927,158.985,-0.1413061213829744,0.9899659489395077,89.90410235356336,-0.2862905143849039,0.9581428606284279,30.633218913460627,305.699,341.892,-1,-1,0,-1,-1,0,244.069,336.998,-1,-1,0,-1,-1,0
972,person_00,254.776,90.8142,59.16300000000001,54.0193,276.331,249.937,145.76600000000002,181.942,351.668,157.012,0.038459982940818004,0.9992601411605448,127.24914640578142,-0.3044027623318586,0.9525434154329839,77.05580534262165,205.902,159.909,-0.15669155235192408,0.9876475876655317,87.20316950661828,-0.2702323755677071,0.9627951304379525,32.50535758917291,310.586,341.889,-1,-1,0,-1,-1,0,247.981,336.995,-1,-1,0,-1,-1,0
973,person_00,253.858,91.567,59.03200000000004,53.9256,276.34,250.435,145.75099999999998,182.936,351.662,157.006,0.0380461340485192,0.9992759837422104,129.21155126380924,-0.32373479000726463,0.9461478667412152,75.5093389853202,205.911,159.955,-0.15685479228588686,0.9876216756111377,87.13154249753644,-0.23663482881833336,0.971598660862662,33.241091513366406,309.602,346.776,-1,-1,0,-1,-1,0,233.31,339.936,-1,-1,0,-1,-1,0
974,person_00,254.111,91.479,58.43899999999999,53.70049999999999,276.349,250.434,143.838,182.93599999999998,350.704,156.05,0.04510492242252487,0.9989822550842722,130.2075180394742,-0.323786267480568,0.9461302515991137,75.50968788837629,206.866,159.968,-0.15524432302306113,0.9878761056777876,88.08695695731578,-0.2779705000890999,0.9605896111660879,31.607670588007583,309.602,345.804,-1,-1,0,-1,-1,0,231.368,342.865,-1,-1,0,-1,-1,0
975,person_00,252.846,91.9646,58.09900000000002,53.6776,276.365,252.3685,143.83299999999997,184.92900000000003,350.703,156.998,0.04584999268735427,0.9989483360867916,128.28791577151765,-0.3085133710976503,0.95122000602067,76.12960150296334,206.87,160.912,-0.15847176214811315,0.9873635098592979,86.22356320635328,-0.27855077316447635,0.9604215047412632,31.53823592086281,309.612,349.718,-1,-1,0,-1,-1,0,235.268,340.92,-1,-1,0,-1,-1,0
